variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.07,0.12,0.08,2.0,20,220,False,22,0.5909090909090909,2.0876343463631035,36.2087115018002,117.61532657286112,81.37862137862118,-162.7572427572424,0.3201122041205579,0.7826827041798934,0.0823863636363636,3.8064898152534345,796.5916530396041
base,0.07,0.1,0.08,2.0,20,200,False,27,0.6296296296296297,2.0678225444299603,32.184417238045086,98.9862046596135,81.37862137862125,-274.59540459540244,0.3310566566721238,0.7341039815786393,0.0771780303030303,4.671601136901942,868.9792654272171
base,0.07,0.1,0.08,2.0,30,200,False,27,0.6296296296296297,2.0545666584827007,31.784881784882035,98.35164835164866,81.37862137862125,-274.59540459540244,0.3277361567191673,0.7238277922335569,0.0771780303030303,4.671601136901942,858.1918081918149
base,0.07,0.1,0.08,2.0,45,200,False,27,0.6296296296296297,2.0545666584827007,31.784881784882035,98.35164835164866,81.37862137862125,-274.59540459540244,0.3277361567191673,0.7238277922335569,0.0771780303030303,4.671601136901942,858.1918081918149
base,0.07,0.12,0.1,1.5,30,220,False,20,0.6,2.0281230920614512,35.98871791859624,118.32167832167865,87.51072268602734,-164.37764499807935,0.3023042917906671,0.7018904021699524,0.084280303030303,3.460445286594032,719.7743583719248
base,0.07,0.12,0.1,1.5,45,220,False,20,0.6,2.0281230920614512,35.98871791859624,118.32167832167865,87.51072268602734,-164.37764499807935,0.3023042917906671,0.7018904021699524,0.084280303030303,3.460445286594032,719.7743583719248
base,0.07,0.12,0.1,1.5,30,200,False,20,0.6,2.027579786130166,35.97933824436361,118.3216783216786,87.53417187160886,-202.6973026973024,0.3022771969084382,0.7027610307017788,0.080965909090909,3.460445286594032,719.5867648872722
base,0.07,0.12,0.1,1.5,45,200,False,20,0.6,2.027579786130166,35.97933824436361,118.3216783216786,87.53417187160886,-202.6973026973024,0.3022771969084382,0.7027610307017788,0.080965909090909,3.460445286594032,719.5867648872722
base,0.07,0.12,0.1,1.5,20,220,False,20,0.6,2.015006738355327,35.52958928186486,117.55646392712632,87.51072268602734,-164.37764499807935,0.2988355850087712,0.6911744142236949,0.0838068181818181,3.460445286594032,710.5917856372971
base,0.07,0.12,0.1,1.5,20,200,False,20,0.6,2.0144669461125324,35.52020960763222,117.55646392712627,87.53417187160886,-202.6973026973024,0.2988080068606102,0.6920284030743521,0.0804924242424242,3.460445286594032,710.4041921526446
base,0.07,0.12,0.1,2.0,30,220,False,19,0.631578947368421,2.001379990142936,37.39050423260973,118.3216783216786,101.34865134865116,-202.69730269730223,0.2985141801916982,0.6470210259472909,0.0875946969696969,3.28742302226433,710.4195804195851
base,0.07,0.12,0.1,2.0,45,220,False,19,0.631578947368421,2.001379990142936,37.39050423260973,118.3216783216786,101.34865134865116,-202.69730269730223,0.2985141801916982,0.6470210259472909,0.0875946969696969,3.28742302226433,710.4195804195851
base,0.1,0.12,0.1,1.5,45,200,False,15,0.6,1.993824213886231,35.38655457931505,118.32167832167862,89.01613103423028,-202.6973026973024,0.2756967341573572,0.6321209546630948,0.0596590909090909,2.595333964945524,530.798318689726
base,0.1,0.12,0.1,1.5,20,200,False,15,0.6,1.993824213886231,35.38655457931505,118.32167832167862,89.01613103423028,-202.6973026973024,0.2756967341573572,0.6321209546630948,0.0596590909090909,2.595333964945524,530.798318689726
base,0.1,0.12,0.1,1.5,30,200,False,15,0.6,1.993824213886231,35.38655457931505,118.32167832167862,89.01613103423028,-202.6973026973024,0.2756967341573572,0.6321209546630948,0.0596590909090909,2.595333964945524,530.798318689726
base,0.07,0.1,0.1,1.5,20,200,False,25,0.64,1.9792093474801076,31.35540634813448,99.0258644288613,88.9476302398243,-258.69928562145225,0.3061888156585239,0.6407400203693799,0.0785984848484848,4.32555660824254,783.885158703362
base,0.07,0.12,0.1,2.0,20,220,False,19,0.631578947368421,1.9657428472811893,36.05984978162547,116.21480877428684,101.34865134865116,-202.69730269730223,0.2885856124805685,0.6193933875193792,0.0861742424242424,3.28742302226433,685.1371458508843
base,0.07,0.1,0.1,1.5,30,200,False,25,0.64,1.965733931032728,30.9239080587184,98.35164835164866,88.9476302398243,-258.69928562145225,0.3026029268949111,0.63065742708346,0.0785984848484848,4.32555660824254,773.0977014679597
base,0.07,0.1,0.1,1.5,45,200,False,25,0.64,1.965733931032728,30.9239080587184,98.35164835164866,88.9476302398243,-258.69928562145225,0.3026029268949111,0.63065742708346,0.0785984848484848,4.32555660824254,773.0977014679597
base,0.1,0.12,0.1,2.0,30,180,False,16,0.625,1.945786101527854,35.94530469530493,118.3216783216786,101.34865134865116,-405.3946053946047,0.2733878698561553,0.592560460351603,0.0648674242424242,2.7683562292752253,575.1248751248788
