variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.1,0.1,0.1,1.5,45,220,False,18,0.7222222222222222,2.7822669531425346,45.50157684668052,98.35164835164866,91.90860906623661,-104.3456543456536,0.47360602327283613,0.9750152214981953,0.05823863636363636,3.1144007579346282,819.0283832402494
base,0.1,0.12,0.08,1.5,20,220,False,17,0.6470588235294118,2.683558935323801,48.03140288481656,118.32167832167865,80.83410208276395,-162.7572427572424,0.43821932526624185,1.07950335267803,0.06060606060606061,2.941378493604927,816.5338490418812
base,0.1,0.12,0.08,1.5,30,220,False,17,0.6470588235294118,2.683558935323801,48.03140288481656,118.32167832167865,80.83410208276395,-162.7572427572424,0.43821932526624185,1.07950335267803,0.06060606060606061,2.941378493604927,816.5338490418812
base,0.1,0.12,0.08,1.5,45,220,False,17,0.6470588235294118,2.683558935323801,48.03140288481656,118.32167832167865,80.83410208276395,-162.7572427572424,0.43821932526624185,1.07950335267803,0.06060606060606061,2.941378493604927,816.5338490418812
base,0.1,0.12,0.08,2.0,20,220,False,17,0.6470588235294118,2.6656027498158736,47.83921960392577,118.32167832167865,81.37862137862119,-162.7572427572424,0.4349924962481263,1.0674564203290042,0.06060606060606061,2.941378493604927,813.2667332667378
base,0.1,0.12,0.08,2.0,30,220,False,17,0.6470588235294118,2.6656027498158736,47.83921960392577,118.32167832167865,81.37862137862119,-162.7572427572424,0.4349924962481263,1.0674564203290042,0.06060606060606061,2.941378493604927,813.2667332667378
base,0.1,0.12,0.08,2.0,45,220,False,17,0.6470588235294118,2.6656027498158736,47.83921960392577,118.32167832167865,81.37862137862119,-162.7572427572424,0.4349924962481263,1.0674564203290042,0.06060606060606061,2.941378493604927,813.2667332667378
base,0.1,0.1,0.08,1.5,20,220,False,19,0.6842105263157895,2.6421609469774396,41.82421948620802,98.35164835164866,80.65187638891337,-162.7572427572424,0.4454872149135119,0.988500739223235,0.05776515151515151,3.28742302226433,794.6601702379522
base,0.1,0.1,0.08,1.5,30,220,False,19,0.6842105263157895,2.6421609469774396,41.82421948620802,98.35164835164866,80.65187638891337,-162.7572427572424,0.4454872149135119,0.988500739223235,0.05776515151515151,3.28742302226433,794.6601702379522
base,0.1,0.1,0.08,1.5,45,220,False,19,0.6842105263157895,2.6421609469774396,41.82421948620802,98.35164835164866,80.65187638891337,-162.7572427572424,0.4454872149135119,0.988500739223235,0.05776515151515151,3.28742302226433,794.6601702379522
base,0.05,0.1,0.1,2.0,30,220,False,26,0.7307692307692307,2.634020981482795,44.58618304772175,98.35164835164865,101.34865134865127,-208.69130869130794,0.4637048294869696,0.9136973426756569,0.10464015151515152,4.498578872572241,1159.2407592407653
base,0.05,0.1,0.1,2.0,45,220,False,26,0.7307692307692307,2.634020981482795,44.58618304772175,98.35164835164865,101.34865134865127,-208.69130869130794,0.4637048294869696,0.9136973426756569,0.10464015151515152,4.498578872572241,1159.2407592407653
base,0.1,0.1,0.08,2.0,20,220,False,19,0.6842105263157895,2.6185653490465803,41.59472106840554,98.35164835164866,81.37862137862122,-162.7572427572424,0.44093464641700986,0.9738344247100965,0.05776515151515151,3.28742302226433,790.2997002997051
base,0.1,0.1,0.08,2.0,30,220,False,19,0.6842105263157895,2.6185653490465803,41.59472106840554,98.35164835164866,81.37862137862122,-162.7572427572424,0.44093464641700986,0.9738344247100965,0.05776515151515151,3.28742302226433,790.2997002997051
