Date,Open,High,Low,Close
2022-10-20,19043.20000000,19210.00000000,19037.66000000,19183.68000000
2022-10-20,19183.67000000,19199.88000000,19116.82000000,19141.23000000
2022-10-20,19140.67000000,19146.61000000,19092.95000000,19133.03000000
2022-10-20,19132.25000000,19167.95000000,19094.74000000,19145.94000000
2022-10-20,19145.10000000,19167.56000000,19106.22000000,19114.67000000
2022-10-20,19114.67000000,19195.31000000,19105.99000000,19185.79000000
2022-10-20,19186.29000000,19253.33000000,19131.79000000,19202.48000000
2022-10-20,19202.48000000,19231.45000000,19186.80000000,19208.09000000
2022-10-20,19208.09000000,19282.68000000,19133.57000000,19134.65000000
2022-10-20,19135.64000000,19219.00000000,19128.24000000,19173.18000000
2022-10-20,19173.06000000,19347.82000000,19168.63000000,19326.31000000
2022-10-20,19325.61000000,19338.66000000,19247.77000000,19253.30000000
2022-10-20,19253.88000000,19256.55000000,19143.71000000,19183.91000000
2022-10-20,19183.14000000,19187.80000000,19063.89000000,19099.11000000
2022-10-20,19099.30000000,19101.55000000,18964.02000000,19062.89000000
2022-10-20,19063.93000000,19117.87000000,19028.36000000,19063.82000000
2022-10-20,19063.04000000,19088.00000000,18929.38000000,19031.08000000
2022-10-20,19031.01000000,19098.00000000,18994.42000000,19073.92000000
2022-10-20,19073.92000000,19094.44000000,19000.17000000,19034.04000000
2022-10-20,19034.04000000,19050.70000000,18979.17000000,19041.92000000
2022-10-21,19041.92000000,19066.23000000,18999.00000000,19049.62000000
2022-10-21,19048.83000000,19074.40000000,19022.36000000,19065.24000000
2022-10-21,19065.86000000,19131.39000000,19058.26000000,19110.37000000
2022-10-21,19109.49000000,19125.42000000,19043.52000000,19051.77000000
2022-10-21,19051.19000000,19082.40000000,19025.00000000,19047.46000000
2022-10-21,19046.74000000,19066.19000000,19026.47000000,19043.53000000
2022-10-21,19043.53000000,19071.96000000,19029.18000000,19036.68000000
2022-10-21,19036.68000000,19084.17000000,18991.69000000,19027.86000000
2022-10-21,19028.68000000,19041.96000000,18939.00000000,18980.39000000
2022-10-21,18981.00000000,19030.84000000,18900.00000000,19011.00000000
2022-10-21,19011.00000000,19018.52000000,18956.63000000,19003.17000000
2022-10-21,19003.63000000,19011.91000000,18940.78000000,18945.65000000
2022-10-21,18944.99000000,18948.31000000,18650.00000000,18879.27000000
2022-10-21,18879.27000000,19083.14000000,18856.40000000,19065.36000000
2022-10-21,19064.50000000,19129.44000000,18937.50000000,18976.14000000
2022-10-21,18976.14000000,19174.16000000,18947.82000000,19168.25000000
2022-10-21,19168.44000000,19229.00000000,19103.04000000,19127.76000000
2022-10-21,19127.76000000,19174.52000000,19089.00000000,19150.98000000
2022-10-21,19150.98000000,19205.39000000,19120.35000000,19139.66000000
2022-10-21,19140.52000000,19250.00000000,19135.00000000,19189.22000000
2022-10-21,19189.22000000,19249.73000000,19157.31000000,19177.82000000
2022-10-21,19177.82000000,19179.91000000,19137.68000000,19153.80000000
2022-10-21,19154.12000000,19192.91000000,19153.22000000,19189.37000000
2022-10-21,19189.37000000,19193.48000000,19160.00000000,19164.37000000
2022-10-22,19164.37000000,19179.61000000,19147.64000000,19164.71000000
2022-10-22,19164.39000000,19183.39000000,19145.30000000,19155.82000000
2022-10-22,19155.82000000,19164.54000000,19119.60000000,19128.58000000
2022-10-22,19128.78000000,19159.55000000,19112.72000000,19151.22000000
2022-10-22,19150.36000000,19163.25000000,19146.40000000,19148.21000000
2022-10-22,19148.21000000,19157.54000000,19137.36000000,19141.13000000
2022-10-22,19140.56000000,19150.00000000,19132.71000000,19144.58000000
2022-10-22,19144.58000000,19177.01000000,19143.71000000,19163.58000000
2022-10-22,19163.58000000,19176.94000000,19151.53000000,19155.28000000
2022-10-22,19154.67000000,19174.69000000,19140.00000000,19142.66000000
2022-10-22,19142.66000000,19171.67000000,19140.57000000,19167.28000000
2022-10-22,19167.28000000,19188.00000000,19158.78000000,19178.66000000
2022-10-22,19178.99000000,19204.40000000,19155.00000000,19182.02000000
2022-10-22,19182.03000000,19257.00000000,19181.91000000,19196.56000000
2022-10-22,19196.56000000,19250.21000000,19195.83000000,19236.20000000
2022-10-22,19235.84000000,19257.00000000,19208.06000000,19235.65000000
2022-10-22,19234.80000000,19248.85000000,19170.00000000,19193.86000000
2022-10-22,19193.86000000,19208.80000000,19140.30000000,19152.02000000
2022-10-22,19152.05000000,19179.99000000,19134.00000000,19170.15000000
2022-10-22,19169.93000000,19188.92000000,19163.09000000,19183.83000000
2022-10-22,19183.83000000,19224.99000000,19173.79000000,19216.76000000
2022-10-22,19216.01000000,19224.99000000,19190.46000000,19201.97000000
2022-10-22,19201.97000000,19208.90000000,19183.77000000,19192.32000000
2022-10-22,19192.97000000,19208.00000000,19190.00000000,19204.35000000
2022-10-23,19204.29000000,19219.76000000,19189.74000000,19195.63000000
2022-10-23,19195.64000000,19204.35000000,19163.32000000,19179.22000000
2022-10-23,19179.22000000,19208.53000000,19175.00000000,19196.97000000
2022-10-23,19196.98000000,19202.00000000,19184.37000000,19197.59000000
2022-10-23,19197.55000000,19221.71000000,19173.51000000,19185.28000000
2022-10-23,19185.28000000,19195.32000000,19170.00000000,19178.98000000
2022-10-23,19178.98000000,19188.50000000,19156.60000000,19177.36000000
2022-10-23,19176.64000000,19179.20000000,19148.01000000,19162.37000000
2022-10-23,19162.16000000,19186.04000000,19150.00000000,19184.09000000
2022-10-23,19184.09000000,19188.70000000,19176.77000000,19184.13000000
2022-10-23,19184.13000000,19188.08000000,19164.50000000,19170.01000000
2022-10-23,19170.00000000,19172.70000000,19125.63000000,19151.78000000
2022-10-23,19151.24000000,19158.84000000,19070.11000000,19150.81000000
2022-10-23,19151.54000000,19180.31000000,19142.00000000,19176.27000000
2022-10-23,19176.27000000,19210.54000000,19173.61000000,19187.66000000
2022-10-23,19187.17000000,19213.14000000,19178.31000000,19190.14000000
2022-10-23,19190.14000000,19203.98000000,19169.18000000,19178.34000000
2022-10-23,19178.69000000,19500.00000000,19171.00000000,19476.02000000
2022-10-23,19474.75000000,19553.96000000,19399.65000000,19437.83000000
2022-10-23,19438.41000000,19522.11000000,19436.73000000,19499.83000000
2022-10-23,19500.38000000,19522.95000000,19441.96000000,19496.63000000
2022-10-23,19496.03000000,19599.00000000,19445.68000000,19538.12000000
2022-10-23,19538.12000000,19695.00000000,19538.11000000,19592.96000000
2022-10-23,19592.96000000,19608.77000000,19517.93000000,19570.40000000
2022-10-24,19570.40000000,19601.15000000,19491.84000000,19518.82000000
2022-10-24,19518.14000000,19527.72000000,19366.00000000,19412.47000000
2022-10-24,19411.49000000,19477.45000000,19390.88000000,19414.68000000
2022-10-24,19414.97000000,19435.52000000,19342.33000000,19391.97000000
2022-10-24,19391.97000000,19392.41000000,19260.00000000,19336.06000000
2022-10-24,19336.06000000,19355.70000000,19292.65000000,19336.43000000
2022-10-24,19335.76000000,19366.00000000,19283.25000000,19295.21000000
2022-10-24,19293.50000000,19341.46000000,19250.59000000,19322.40000000
2022-10-24,19322.40000000,19344.51000000,19292.30000000,19340.28000000
2022-10-24,19340.28000000,19405.43000000,19312.00000000,19382.51000000
2022-10-24,19381.48000000,19444.44000000,19365.45000000,19403.21000000
2022-10-24,19402.10000000,19444.44000000,19362.13000000,19423.63000000
2022-10-24,19422.90000000,19450.90000000,19317.86000000,19373.05000000
2022-10-24,19373.62000000,19400.82000000,19294.33000000,19352.40000000
2022-10-24,19352.40000000,19356.56000000,19157.00000000,19276.76000000
2022-10-24,19277.53000000,19312.51000000,19245.14000000,19301.96000000
2022-10-24,19301.96000000,19318.64000000,19253.94000000,19272.81000000
2022-10-24,19272.81000000,19299.90000000,19223.00000000,19285.52000000
2022-10-24,19284.65000000,19349.55000000,19281.85000000,19334.65000000
2022-10-24,19334.65000000,19425.05000000,19330.00000000,19343.23000000
2022-10-24,19343.95000000,19381.47000000,19301.11000000,19378.53000000
2022-10-24,19378.53000000,19419.15000000,19329.66000000,19366.42000000
2022-10-24,19366.42000000,19373.95000000,19303.20000000,19361.13000000
2022-10-24,19360.39000000,19365.32000000,19320.73000000,19329.72000000
2022-10-25,19330.60000000,19339.60000000,19276.35000000,19308.75000000
2022-10-25,19309.53000000,19317.38000000,19250.00000000,19297.63000000
2022-10-25,19298.15000000,19316.67000000,19276.38000000,19311.90000000
2022-10-25,19311.10000000,19365.32000000,19305.39000000,19342.02000000
2022-10-25,19342.41000000,19377.10000000,19330.06000000,19341.96000000
2022-10-25,19341.96000000,19345.27000000,19290.36000000,19336.61000000
2022-10-25,19336.61000000,19366.31000000,19321.80000000,19329.98000000
2022-10-25,19329.98000000,19340.00000000,19272.85000000,19306.75000000
2022-10-25,19306.34000000,19322.42000000,19271.00000000,19296.98000000
2022-10-25,19296.41000000,19297.32000000,19255.04000000,19265.57000000
2022-10-25,19265.57000000,19298.67000000,19237.00000000,19296.50000000
2022-10-25,19296.50000000,19327.16000000,19277.54000000,19302.13000000
2022-10-25,19301.39000000,19344.62000000,19260.82000000,19328.30000000
2022-10-25,19328.30000000,19526.17000000,19326.90000000,19478.39000000
2022-10-25,19478.39000000,19544.44000000,19445.00000000,19490.06000000
2022-10-25,19490.04000000,19811.00000000,19484.54000000,19748.48000000
2022-10-25,19748.48000000,19840.70000000,19718.00000000,19813.64000000
2022-10-25,19813.64000000,20192.97000000,19810.51000000,20118.55000000
2022-10-25,20118.55000000,20412.80000000,20078.23000000,20273.80000000
2022-10-25,20273.80000000,20415.87000000,20205.04000000,20273.14000000
2022-10-25,20276.26000000,20296.92000000,20007.00000000,20188.99000000
2022-10-25,20188.99000000,20270.00000000,20100.00000000,20232.30000000
2022-10-25,20231.00000000,20235.41000000,19981.12000000,20063.30000000
2022-10-25,20063.30000000,20135.35000000,20039.29000000,20080.07000000
2022-10-26,20079.02000000,20175.99000000,20050.41000000,20167.02000000
2022-10-26,20165.80000000,20293.78000000,20083.59000000,20230.32000000
2022-10-26,20230.32000000,20260.85000000,20172.59000000,20210.63000000
2022-10-26,20211.94000000,20308.00000000,20181.99000000,20251.17000000
2022-10-26,20250.55000000,20276.77000000,20178.16000000,20203.42000000
2022-10-26,20204.08000000,20233.40000000,20129.24000000,20187.92000000
2022-10-26,20187.92000000,20249.00000000,20168.57000000,20217.19000000
2022-10-26,20217.19000000,20382.56000000,20199.60000000,20344.76000000
2022-10-26,20344.05000000,20783.27000000,20281.79000000,20671.04000000
2022-10-26,20671.04000000,20719.20000000,20542.51000000,20593.69000000
2022-10-26,20594.85000000,20685.84000000,20537.80000000,20668.12000000
2022-10-26,20668.12000000,20749.68000000,20570.00000000,20607.81000000
2022-10-26,20606.86000000,20622.00000000,20455.80000000,20548.59000000
2022-10-26,20549.73000000,20617.49000000,20338.75000000,20552.69000000
2022-10-26,20552.69000000,21020.00000000,20551.74000000,20833.48000000
2022-10-26,20833.48000000,20936.74000000,20785.37000000,20846.66000000
2022-10-26,20846.66000000,20997.13000000,20712.36000000,20762.32000000
2022-10-26,20762.32000000,20834.09000000,20669.25000000,20823.72000000
2022-10-26,20822.60000000,20869.18000000,20657.23000000,20696.83000000
2022-10-26,20696.83000000,20789.34000000,20639.98000000,20763.54000000
2022-10-26,20764.52000000,20852.94000000,20694.28000000,20743.92000000
2022-10-26,20745.13000000,20761.99000000,20701.14000000,20739.38000000
2022-10-26,20739.38000000,20905.05000000,20700.00000000,20817.07000000
2022-10-26,20816.75000000,20907.00000000,20737.19000000,20771.59000000
2022-10-27,20771.61000000,20847.90000000,20716.17000000,20754.53000000
2022-10-27,20754.99000000,20802.87000000,20700.62000000,20725.62000000
2022-10-27,20724.54000000,20796.51000000,20681.33000000,20685.06000000
2022-10-27,20685.06000000,20773.66000000,20581.49000000,20755.33000000
2022-10-27,20755.90000000,20870.00000000,20735.28000000,20801.10000000
2022-10-27,20800.18000000,20872.21000000,20786.43000000,20804.00000000
2022-10-27,20803.58000000,20836.00000000,20704.00000000,20719.26000000
2022-10-27,20718.04000000,20768.92000000,20680.72000000,20710.02000000
2022-10-27,20711.12000000,20750.90000000,20683.05000000,20709.00000000
2022-10-27,20709.00000000,20709.75000000,20521.00000000,20611.29000000
2022-10-27,20610.50000000,20622.37000000,20451.71000000,20549.58000000
2022-10-27,20547.55000000,20633.00000000,20530.06000000,20622.84000000
2022-10-27,20622.11000000,20780.00000000,20500.00000000,20723.78000000
2022-10-27,20723.78000000,20742.58000000,20430.00000000,20524.54000000
2022-10-27,20524.54000000,20730.00000000,20496.60000000,20567.12000000
2022-10-27,20567.12000000,20665.80000000,20540.76000000,20563.09000000
2022-10-27,20564.08000000,20600.45000000,20497.62000000,20571.60000000
2022-10-27,20570.51000000,20647.49000000,20547.51000000,20583.69000000
2022-10-27,20583.69000000,20600.00000000,20550.00000000,20583.60000000
2022-10-27,20583.60000000,20679.51000000,20581.09000000,20629.59000000
2022-10-27,20629.59000000,20637.90000000,20220.00000000,20395.80000000
2022-10-27,20395.80000000,20413.14000000,20317.94000000,20407.45000000
2022-10-27,20408.33000000,20426.03000000,20200.00000000,20269.57000000
2022-10-27,20270.89000000,20305.79000000,20201.75000000,20295.11000000
2022-10-28,20295.11000000,20337.80000000,20160.00000000,20284.81000000
2022-10-28,20283.34000000,20326.99000000,20227.89000000,20321.95000000
2022-10-28,20322.92000000,20323.32000000,20183.00000000,20223.47000000
2022-10-28,20223.47000000,20296.74000000,20207.20000000,20292.81000000
2022-10-28,20292.77000000,20308.00000000,20244.15000000,20251.95000000
2022-10-28,20251.95000000,20292.33000000,20218.78000000,20287.01000000
2022-10-28,20287.01000000,20312.32000000,20254.00000000,20259.74000000
2022-10-28,20260.02000000,20269.98000000,20060.00000000,20080.01000000
2022-10-28,20080.01000000,20211.00000000,20026.00000000,20182.85000000
2022-10-28,20183.15000000,20233.33000000,20152.96000000,20203.48000000
2022-10-28,20203.48000000,20248.64000000,20133.28000000,20177.01000000
2022-10-28,20177.01000000,20211.31000000,20116.55000000,20173.74000000
2022-10-28,20174.00000000,20292.85000000,20000.09000000,20209.78000000
2022-10-28,20209.96000000,20588.88000000,20185.06000000,20470.60000000
2022-10-28,20471.97000000,20565.02000000,20329.71000000,20497.66000000
2022-10-28,20498.94000000,20539.78000000,20411.03000000,20484.59000000
2022-10-28,20483.96000000,20750.00000000,20450.50000000,20702.73000000
2022-10-28,20703.85000000,20735.85000000,20627.35000000,20629.63000000
2022-10-28,20629.63000000,20667.00000000,20582.05000000,20628.83000000
2022-10-28,20629.97000000,20634.49000000,20542.00000000,20609.21000000
2022-10-28,20609.21000000,20735.86000000,20603.56000000,20629.96000000
2022-10-28,20630.70000000,20664.99000000,20566.00000000,20596.44000000
2022-10-28,20595.67000000,20638.07000000,20575.77000000,20630.03000000
2022-10-28,20630.94000000,20637.39000000,20576.22000000,20591.84000000
2022-10-29,20591.84000000,20627.32000000,20554.01000000,20621.49000000
2022-10-29,20620.73000000,20642.24000000,20605.66000000,20628.57000000
2022-10-29,20628.31000000,20782.01000000,20624.54000000,20736.78000000
2022-10-29,20736.16000000,20823.81000000,20666.20000000,20754.27000000
2022-10-29,20754.27000000,20771.88000000,20660.00000000,20678.91000000
2022-10-29,20679.60000000,20752.00000000,20620.81000000,20655.56000000
2022-10-29,20655.56000000,20715.30000000,20647.89000000,20685.97000000
2022-10-29,20686.82000000,20777.00000000,20664.61000000,20772.27000000
2022-10-29,20772.27000000,20985.25000000,20721.31000000,20922.87000000
2022-10-29,20923.45000000,20970.90000000,20875.36000000,20955.25000000
2022-10-29,20955.25000000,21085.00000000,20725.00000000,20773.86000000
2022-10-29,20773.86000000,20805.67000000,20650.21000000,20698.89000000
2022-10-29,20698.06000000,20776.80000000,20676.54000000,20769.57000000
2022-10-29,20769.57000000,20785.93000000,20690.24000000,20779.75000000
2022-10-29,20779.75000000,20939.68000000,20754.28000000,20806.78000000
2022-10-29,20807.48000000,20947.00000000,20794.00000000,20923.33000000
2022-10-29,20922.25000000,20970.00000000,20850.00000000,20862.06000000
2022-10-29,20862.06000000,20982.86000000,20777.00000000,20808.78000000
2022-10-29,20809.70000000,20873.57000000,20757.26000000,20852.82000000
2022-10-29,20853.70000000,20861.21000000,20791.41000000,20836.96000000
2022-10-29,20836.96000000,20877.55000000,20821.32000000,20850.71000000
2022-10-29,20850.71000000,20899.99000000,20840.01000000,20846.18000000
2022-10-29,20845.62000000,20865.00000000,20704.12000000,20757.79000000
2022-10-29,20757.79000000,20817.95000000,20728.71000000,20809.67000000
2022-10-30,20809.68000000,20841.11000000,20701.15000000,20710.57000000
2022-10-30,20710.57000000,20782.14000000,20701.32000000,20778.35000000
2022-10-30,20778.35000000,20797.80000000,20743.25000000,20752.51000000
2022-10-30,20753.40000000,20804.20000000,20750.86000000,20775.50000000
2022-10-30,20775.50000000,20788.62000000,20741.32000000,20745.67000000
2022-10-30,20745.52000000,20808.04000000,20742.37000000,20805.06000000
2022-10-30,20803.86000000,20910.00000000,20790.03000000,20890.93000000
2022-10-30,20891.52000000,20931.21000000,20821.41000000,20850.85000000
2022-10-30,20850.84000000,20887.34000000,20717.08000000,20784.05000000
2022-10-30,20783.18000000,20823.04000000,20635.00000000,20694.58000000
2022-10-30,20693.32000000,20719.00000000,20632.73000000,20685.62000000
2022-10-30,20686.76000000,20788.83000000,20661.71000000,20769.84000000
2022-10-30,20770.81000000,20781.50000000,20673.07000000,20726.05000000
2022-10-30,20725.23000000,20734.36000000,20589.18000000,20646.61000000
2022-10-30,20646.61000000,20742.03000000,20622.61000000,20738.44000000
2022-10-30,20738.44000000,20745.00000000,20635.84000000,20676.70000000
2022-10-30,20676.72000000,20700.91000000,20550.00000000,20599.62000000
2022-10-30,20598.46000000,20669.00000000,20561.07000000,20657.96000000
2022-10-30,20657.96000000,20700.00000000,20638.90000000,20677.48000000
2022-10-30,20677.48000000,20696.52000000,20633.60000000,20647.49000000
2022-10-30,20647.77000000,20739.00000000,20646.60000000,20681.73000000
2022-10-30,20681.17000000,20707.22000000,20665.02000000,20688.82000000
2022-10-30,20688.83000000,20695.79000000,20515.00000000,20586.67000000
2022-10-30,20587.75000000,20638.69000000,20550.02000000,20627.48000000
2022-10-31,20627.48000000,20675.00000000,20534.00000000,20542.43000000
2022-10-31,20543.04000000,20573.85000000,20454.55000000,20522.89000000
2022-10-31,20522.89000000,20542.71000000,20427.23000000,20470.93000000
2022-10-31,20471.11000000,20528.36000000,20462.27000000,20516.07000000
2022-10-31,20516.07000000,20577.23000000,20508.60000000,20563.04000000
2022-10-31,20562.72000000,20593.00000000,20523.40000000,20543.51000000
2022-10-31,20542.58000000,20564.27000000,20455.00000000,20516.60000000
2022-10-31,20515.55000000,20548.04000000,20460.68000000,20546.65000000
2022-10-31,20547.08000000,20549.00000000,20449.86000000,20487.76000000
2022-10-31,20486.77000000,20736.54000000,20464.18000000,20714.01000000
2022-10-31,20714.89000000,20845.92000000,20686.50000000,20750.56000000
2022-10-31,20750.56000000,20822.00000000,20714.55000000,20730.54000000
2022-10-31,20731.53000000,20749.72000000,20645.79000000,20698.27000000
2022-10-31,20699.23000000,20755.73000000,20300.00000000,20336.29000000
2022-10-31,20333.74000000,20430.72000000,20237.95000000,20336.22000000
2022-10-31,20336.22000000,20465.99000000,20291.74000000,20401.53000000
2022-10-31,20402.60000000,20533.00000000,20328.68000000,20371.87000000
2022-10-31,20370.92000000,20425.28000000,20345.06000000,20373.64000000
2022-10-31,20373.64000000,20468.89000000,20356.00000000,20433.90000000
2022-10-31,20433.90000000,20438.01000000,20360.37000000,20371.72000000
2022-10-31,20371.40000000,20441.99000000,20353.77000000,20401.49000000
2022-10-31,20401.49000000,20430.80000000,20390.23000000,20406.58000000
2022-10-31,20407.46000000,20501.76000000,20375.11000000,20479.48000000
2022-10-31,20480.45000000,20524.76000000,20461.56000000,20490.74000000
2022-11-01,20490.74000000,20505.62000000,20440.64000000,20456.57000000
2022-11-01,20455.80000000,20559.27000000,20454.86000000,20514.66000000
2022-11-01,20514.66000000,20589.67000000,20495.45000000,20579.00000000
2022-11-01,20578.75000000,20586.94000000,20475.77000000,20482.57000000
2022-11-01,20482.57000000,20521.87000000,20466.71000000,20495.53000000
2022-11-01,20495.99000000,20555.21000000,20491.85000000,20530.41000000
2022-11-01,20530.41000000,20662.80000000,20525.21000000,20624.57000000
2022-11-01,20625.53000000,20657.01000000,20560.27000000,20599.51000000
2022-11-01,20598.74000000,20644.78000000,20571.11000000,20584.63000000
2022-11-01,20583.63000000,20700.00000000,20545.45000000,20597.40000000
2022-11-01,20597.40000000,20655.00000000,20574.24000000,20617.76000000
2022-11-01,20617.76000000,20623.65000000,20489.92000000,20522.79000000
2022-11-01,20522.23000000,20570.07000000,20477.76000000,20541.12000000
2022-11-01,20542.52000000,20557.73000000,20353.90000000,20422.02000000
2022-11-01,20420.54000000,20483.62000000,20330.74000000,20406.45000000
2022-11-01,20406.45000000,20462.75000000,20391.49000000,20444.00000000
2022-11-01,20444.00000000,20517.77000000,20372.85000000,20409.01000000
2022-11-01,20409.01000000,20455.75000000,20400.00000000,20439.83000000
2022-11-01,20439.83000000,20475.56000000,20407.70000000,20462.68000000
2022-11-01,20463.55000000,20501.48000000,20431.57000000,20451.45000000
2022-11-01,20449.29000000,20493.72000000,20434.71000000,20483.34000000
2022-11-01,20482.14000000,20495.29000000,20429.35000000,20454.78000000
2022-11-01,20455.92000000,20486.00000000,20431.65000000,20478.50000000
2022-11-01,20477.53000000,20503.51000000,20455.08000000,20483.62000000
2022-11-02,20482.81000000,20540.70000000,20407.66000000,20518.48000000
2022-11-02,20517.46000000,20536.38000000,20500.03000000,20504.94000000
2022-11-02,20504.24000000,20531.37000000,20457.62000000,20513.38000000
2022-11-02,20514.02000000,20558.35000000,20498.89000000,20520.34000000
2022-11-02,20520.34000000,20555.92000000,20507.42000000,20520.28000000
2022-11-02,20521.16000000,20563.36000000,20477.02000000,20487.39000000
2022-11-02,20487.39000000,20493.37000000,20460.09000000,20476.59000000
2022-11-02,20476.96000000,20487.84000000,20356.75000000,20421.64000000
2022-11-02,20421.64000000,20506.09000000,20408.14000000,20505.37000000
2022-11-02,20504.59000000,20539.90000000,20420.02000000,20467.76000000
2022-11-02,20468.06000000,20472.82000000,20339.99000000,20409.77000000
2022-11-02,20409.77000000,20466.24000000,20407.85000000,20431.33000000
2022-11-02,20432.38000000,20447.99000000,20360.00000000,20396.49000000
2022-11-02,20395.82000000,20424.97000000,20361.86000000,20398.99000000
2022-11-02,20398.99000000,20457.29000000,20393.42000000,20432.44000000
2022-11-02,20432.44000000,20438.03000000,20400.70000000,20409.03000000
2022-11-02,20409.03000000,20548.31000000,20370.01000000,20523.33000000
2022-11-02,20522.50000000,20532.48000000,20355.37000000,20436.67000000
2022-11-02,20438.28000000,20800.00000000,20141.00000000,20456.26000000
2022-11-02,20456.23000000,20610.79000000,20048.04000000,20250.68000000
2022-11-02,20250.68000000,20282.60000000,20101.11000000,20175.60000000
2022-11-02,20176.52000000,20188.00000000,20060.08000000,20152.03000000
2022-11-02,20152.03000000,20173.44000000,20059.94000000,20109.83000000
2022-11-02,20110.98000000,20168.86000000,20074.64000000,20151.84000000
2022-11-03,20151.84000000,20222.33000000,20120.00000000,20203.49000000
2022-11-03,20202.69000000,20339.41000000,20195.00000000,20306.00000000
2022-11-03,20304.95000000,20339.99000000,20275.28000000,20285.67000000
2022-11-03,20285.67000000,20337.68000000,20284.39000000,20310.63000000
2022-11-03,20310.63000000,20393.32000000,20309.74000000,20357.95000000
2022-11-03,20357.95000000,20390.00000000,20339.35000000,20377.49000000
2022-11-03,20377.49000000,20386.37000000,20305.23000000,20307.25000000
2022-11-03,20307.55000000,20363.83000000,20281.01000000,20303.09000000
2022-11-03,20302.35000000,20333.99000000,20250.90000000,20297.22000000
2022-11-03,20297.99000000,20335.00000000,20281.05000000,20318.94000000
2022-11-03,20318.96000000,20338.99000000,20259.74000000,20267.65000000
2022-11-03,20268.53000000,20281.27000000,20052.00000000,20130.64000000
2022-11-03,20129.80000000,20178.95000000,20031.24000000,20109.80000000
2022-11-03,20109.80000000,20217.39000000,20093.24000000,20108.92000000
2022-11-03,20107.87000000,20339.86000000,20087.23000000,20318.59000000
2022-11-03,20318.59000000,20330.00000000,20208.56000000,20248.62000000
2022-11-03,20249.18000000,20315.80000000,20241.62000000,20295.37000000
2022-11-03,20295.37000000,20303.92000000,20221.26000000,20226.18000000
2022-11-03,20226.18000000,20267.71000000,20177.10000000,20242.65000000
2022-11-03,20242.65000000,20279.00000000,20231.69000000,20262.53000000
2022-11-03,20262.53000000,20269.76000000,20218.02000000,20237.25000000
2022-11-03,20237.54000000,20267.93000000,20230.00000000,20259.36000000
2022-11-03,20259.57000000,20271.00000000,20157.86000000,20195.41000000
2022-11-03,20195.41000000,20220.72000000,20161.36000000,20207.82000000
2022-11-04,20207.12000000,20309.65000000,20180.96000000,20280.23000000
2022-11-04,20280.85000000,20319.33000000,20245.00000000,20287.09000000
2022-11-04,20287.46000000,20326.09000000,20273.52000000,20312.30000000
2022-11-04,20312.30000000,20330.87000000,20279.75000000,20321.79000000
2022-11-04,20321.79000000,20355.37000000,20306.58000000,20329.79000000
2022-11-04,20329.39000000,20490.10000000,20322.01000000,20444.00000000
2022-11-04,20444.79000000,20688.00000000,20443.75000000,20606.95000000
2022-11-04,20606.08000000,20626.60000000,20543.05000000,20611.56000000
2022-11-04,20611.56000000,20658.57000000,20577.57000000,20583.39000000
2022-11-04,20583.39000000,20630.47000000,20567.33000000,20569.30000000
2022-11-04,20570.02000000,20681.91000000,20546.00000000,20655.09000000
2022-11-04,20655.09000000,20655.19000000,20550.00000000,20558.46000000
2022-11-04,20558.03000000,20774.22000000,20350.00000000,20757.64000000
2022-11-04,20757.68000000,20888.93000000,20690.49000000,20760.25000000
2022-11-04,20760.25000000,21302.05000000,20742.52000000,21218.29000000
2022-11-04,21218.29000000,21253.24000000,20831.64000000,20838.70000000
2022-11-04,20837.54000000,20903.74000000,20669.57000000,20783.30000000
2022-11-04,20783.99000000,20825.59000000,20676.55000000,20774.22000000
2022-11-04,20773.94000000,21054.65000000,20715.64000000,20953.13000000
2022-11-04,20953.13000000,21115.48000000,20914.80000000,21108.54000000
2022-11-04,21108.54000000,21149.91000000,21048.63000000,21130.15000000
2022-11-04,21130.65000000,21200.00000000,21071.91000000,21169.95000000
2022-11-04,21169.95000000,21209.16000000,21132.24000000,21178.03000000
2022-11-04,21179.06000000,21202.04000000,21128.32000000,21148.52000000
2022-11-05,21148.52000000,21460.01000000,21080.65000000,21434.33000000
2022-11-05,21434.33000000,21450.00000000,21319.01000000,21364.81000000
2022-11-05,21365.92000000,21413.64000000,21345.00000000,21387.53000000
2022-11-05,21386.94000000,21480.65000000,21373.72000000,21444.61000000
2022-11-05,21445.19000000,21467.93000000,21364.71000000,21367.24000000
2022-11-05,21367.24000000,21430.30000000,21364.34000000,21389.90000000
2022-11-05,21389.90000000,21443.80000000,21372.33000000,21401.40000000
2022-11-05,21401.93000000,21414.00000000,21381.53000000,21384.42000000
2022-11-05,21384.92000000,21391.51000000,21234.90000000,21291.00000000
2022-11-05,21291.00000000,21326.71000000,21236.53000000,21290.65000000
2022-11-05,21289.82000000,21321.79000000,21280.00000000,21318.14000000
2022-11-05,21317.47000000,21427.34000000,21311.18000000,21404.63000000
2022-11-05,21404.63000000,21420.84000000,21288.37000000,21310.59000000
2022-11-05,21309.71000000,21325.40000000,21249.17000000,21271.45000000
2022-11-05,21271.94000000,21331.83000000,21210.98000000,21279.35000000
2022-11-05,21279.35000000,21354.42000000,21265.99000000,21299.22000000
2022-11-05,21299.22000000,21345.00000000,21299.02000000,21324.73000000
2022-11-05,21324.73000000,21333.58000000,21269.22000000,21319.29000000
2022-11-05,21319.29000000,21330.16000000,21261.56000000,21292.57000000
